frame_path,label,confidence,notes,annotator
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_008285.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_008473.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_008608.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_008883.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_009049.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_009135.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_009220.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_009292.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_009767.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010084.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010208.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010274.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010630.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010815.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010883.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_010996.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011035.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011113.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011201.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011291.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011702.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011808.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_011950.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_012226.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_012281.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_012392.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_012513.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_012678.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_014023.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_014518.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_014905.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_015391.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_015990.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_016027.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_016268.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_017217.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_017249.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_017411.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_017533.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_017810.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_018286.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_018588.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_018939.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_019123.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_019359.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_019470.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_020121.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_021560.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_021650.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_026321.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_026507.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_026563.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_026794.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027102.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027317.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027544.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027619.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027710.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027780.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_027884.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_028222.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_028506.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_028556.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_028620.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_028903.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_029396.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_029427.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_029913.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_031257.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_032430.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_032561.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_032631.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_033248.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_033338.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_033535.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_034488.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_034717.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_036595.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_036829.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_038361.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_042729.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043048.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043075.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043117.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043181.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043708.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_043911.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_044445.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_044548.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_045830.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_045904.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_047015.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_047684.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_047836.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_048042.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_048965.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_049480.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_049702.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_049894.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_050223.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_050381.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_053899.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_054075.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_054220.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_054346.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_055199.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057369.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057408.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057486.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057526.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057646.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_057766.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_058350.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_058434.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_060166.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_060712.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_060856.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_060887.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_060927.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_061478.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_061830.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_062164.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_063567.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_063666.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_063712.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_064586.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_064614.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_064669.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_065521.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_067103.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_067328.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_067463.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_067586.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069093.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069361.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069473.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069570.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069679.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_069997.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_070211.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_070467.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_070512.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_070964.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_071868.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_072036.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_073167.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_073275.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_073499.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_073557.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_074108.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_074142.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_075432.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_076301.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_076724.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_077620.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_077776.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_077875.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_078143.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_078995.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_081820.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_082616.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_082682.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_082772.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_082894.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_083144.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_083242.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_083444.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_083517.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_084017.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_085795.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_085827.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_085889.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_091518.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_091578.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_091654.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_094630.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_094746.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_094791.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095396.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095525.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095586.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095910.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095954.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_095989.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096274.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096331.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096391.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096504.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096559.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096633.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096681.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_096799.png,,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/der_ewige_jude/frame_097576.png,,1.0,,
